user_id,age,gender,country,state,traffic_source,created_at
3479,25,F,United States,MI,Organic,2023-07-17 15:42:59.743135
3480,25,F,United States,MO,Organic,2023-10-03 15:22:38.005508
3481,41,M,United States,NJ,Organic,2024-06-10 14:04:36.708201
3482,18,M,United States,TX,Facebook,2024-08-17 20:48:11.903388
3483,42,M,Germany,,Search,2023-08-01 20:26:35.985779
3484,51,F,United Kingdom,,Search,2023-04-25 14:04:01.422850
3485,34,F,United States,MA,Display,2024-05-02 04:03:10.209631
3486,47,M,United States,IL,Organic,2023-05-27 20:04:28.537206
3487,32,F,Australia,,Facebook,2023-05-17 23:00:18.529165
3488,18,M,United Kingdom,,Email,2023-01-07 09:25:34.483768
3489,33,M,France,,Search,2024-08-22 07:10:25.572881
3490,39,F,United States,IL,Organic,2023-09-21 14:08:14.337524
3491,26,F,United States,PA,Organic,2024-10-10 04:33:13.165032
3492,38,F,United States,VA,Search,2024-11-12 21:52:01.802717
3493,37,M,United States,TX,Display,2023-03-24 03:25:37.211018
3494,35,F,United States,NJ,Facebook,2024-02-20 08:59:31.763211
3495,34,F,United States,WA,Organic,2023-06-21 12:01:00.685598
3496,26,F,United States,GA,Email,2023-10-05 15:37:57.328087
3497,41,F,United States,WI,Search,2024-10-30 04:31:48.399487
3498,21,M,United Kingdom,,Email,2024-06-05 15:21:50.180629
3499,51,F,Canada,,Display,2024-04-29 06:09:12.519917
3500,43,F,United Kingdom,,Search,2024-04-05 23:07:00.136968
3501,45,M,Canada,,Email,2023-11-21 13:43:10.025199
3502,63,M,United Kingdom,,Organic,2023-09-25 11:17:43.608303
3503,26,M,United Kingdom,,Organic,2024-04-02 05:41:02.260741
3504,24,M,United States,CA,Search,2023-03-26 00:00:23.322112
3505,43,M,United States,FL,Organic,2023-12-09 10:52:11.309286
3506,63,F,United Kingdom,,Email,2024-09-27 22:26:16.662213
3507,43,F,United States,CA,Search,2024-02-15 19:05:17.693552
3508,39,F,United States,TN,Search,2023-07-11 14:34:36.327787
3509,42,F,Australia,,Organic,2023-03-08 04:29:39.840972
3510,38,M,United States,PA,Display,2023-09-26 18:31:33.428593
3511,31,F,United Kingdom,,Display,2024-05-06 21:58:52.819178
3512,39,M,United States,MD,Organic,2023-03-29 15:58:19.737917
3513,49,M,United States,NY,Facebook,2024-05-14 15:18:17.485395
3514,29,F,United States,PA,Organic,2023-10-11 17:33:09.547424
3515,59,F,Germany,,Search,2023-01-14 19:44:21.573380
3516,57,F,United States,MO,Display,2024-07-02 10:22:21.128886
3517,34,F,United States,TN,Search,2023-02-14 18:03:06.961919
3518,41,F,United States,MO,Display,2024-05-14 14:59:07.034641
3519,50,F,United Kingdom,,Facebook,2023-03-28 20:42:02.593625
3520,43,M,Australia,,Organic,2023-05-26 05:23:28.860955
3521,24,M,United Kingdom,,Search,2024-09-20 07:43:06.997544
3522,47,F,United States,WI,Search,2024-05-01 15:37:37.006760
3523,21,M,United States,MO,Email,2023-11-10 01:30:44.474261
3524,32,M,United States,FL,Organic,2023-01-28 09:36:18.373972
3525,35,F,United States,OH,Facebook,2024-04-01 20:21:37.462723
3526,32,M,United States,MO,Organic,2023-06-29 17:34:34.094305
3527,47,F,Australia,,Organic,2023-01-25 12:05:19.305113
3528,50,F,United States,IN,Search,2023-07-29 00:06:32.741377
3529,31,F,United States,PA,Display,2023-10-24 03:15:44.274884
3530,30,M,United Kingdom,,Organic,2023-01-01 01:26:14.929942
3531,18,F,United States,TX,Email,2024-10-24 08:24:19.969318
3532,41,M,United States,MI,Display,2024-04-06 09:50:50.326885
3533,25,M,United States,IL,Email,2024-02-08 22:48:02.457575
3534,39,F,Germany,,Organic,2023-08-08 01:19:32.250995
3535,45,M,United States,WI,Email,2024-01-12 17:55:09.763578
3536,24,M,United States,FL,Email,2024-04-08 19:57:55.955237
3537,27,M,United States,GA,Email,2023-01-26 17:07:49.241299
3538,18,F,United States,MI,Organic,2024-08-22 06:13:51.235139
3539,57,F,United States,IL,Display,2024-02-26 12:01:32.526201
3540,48,M,United States,MD,Organic,2023-09-09 08:17:41.011190
3541,21,M,United States,WI,Organic,2023-10-23 09:51:07.917571
3542,28,M,United States,NC,Organic,2023-07-02 11:19:50.265171
3543,39,F,United Kingdom,,Display,2024-09-24 13:29:12.780026
3544,23,M,United States,MA,Search,2023-02-28 06:40:06.524267
3545,36,M,United States,AZ,Search,2024-10-20 03:20:55.367907
3546,30,F,United States,MO,Search,2023-05-23 15:13:00.003585
3547,18,F,United Kingdom,,Search,2024-05-27 20:56:17.874843
3548,22,F,United Kingdom,,Organic,2024-05-02 18:17:21.439469
3549,18,F,United States,VA,Email,2024-01-30 13:11:17.628215
3550,29,M,United Kingdom,,Organic,2024-07-28 08:32:16.432600
3551,38,F,United States,PA,Organic,2023-10-21 18:43:57.861434
3552,20,F,United States,NJ,Organic,2024-11-25 17:08:35.002659
3553,29,F,United States,WA,Display,2023-01-19 03:17:08.522967
3554,35,F,United States,GA,Search,2023-02-24 06:24:47.625059
3555,18,M,United States,MO,Display,2023-03-18 23:50:03.212433
3556,39,F,United States,AZ,Organic,2023-02-16 04:07:02.043153
3557,38,F,United Kingdom,,Search,2023-03-04 06:45:57.087261
3558,55,F,United States,NC,Email,2023-04-13 10:20:16.198668
3559,43,M,United States,NC,Organic,2023-01-07 21:42:14.358292
3560,49,F,United States,GA,Organic,2023-09-23 01:01:24.612481
3561,18,F,United States,FL,Organic,2023-05-04 00:17:13.395824
3562,32,M,France,,Facebook,2024-09-04 20:36:01.177201
3563,36,M,United States,TN,Search,2023-03-08 21:04:52.903837
3564,50,F,United States,MD,Search,2024-08-28 18:41:32.176479
3565,54,M,United States,NC,Organic,2024-03-01 05:26:40.791272
3566,34,F,United States,PA,Email,2023-08-11 14:20:21.653010
3567,51,F,Australia,,Organic,2023-09-30 16:39:50.250652
3568,50,M,United States,MO,Search,2024-01-22 04:05:04.154068
3569,60,M,United States,TN,Email,2024-02-19 14:48:36.305330
3570,36,M,United States,CA,Search,2024-04-25 15:51:36.946869
3571,32,M,Germany,,Organic,2023-04-19 20:15:12.764071
3572,34,M,United States,IL,Organic,2023-09-23 03:51:04.195034
3573,53,F,France,,Email,2023-07-07 03:48:51.795004
3574,22,F,France,,Email,2024-03-23 10:27:02.272636
3575,35,M,United States,GA,Organic,2024-04-19 18:00:56.814396
3576,40,F,United States,MA,Organic,2023-05-09 04:09:21.720189
3577,43,F,United States,MA,Email,2023-12-18 13:27:04.777148
3578,18,F,United States,AZ,Search,2023-12-31 09:59:25.247481
3579,40,M,Germany,,Facebook,2024-09-08 23:18:48.701020
3580,30,F,United States,MI,Search,2024-03-20 22:40:19.814651
3581,18,M,United States,MI,Facebook,2023-10-12 13:26:54.165018
3582,28,M,United States,NY,Search,2024-03-20 06:34:05.640327
3583,26,M,United States,GA,Search,2024-10-23 09:45:53.046934
3584,54,M,United States,MD,Search,2023-02-10 04:30:48.868910
3585,42,F,Australia,,Search,2023-07-20 02:17:40.273304
3586,52,F,United States,CA,Search,2024-11-04 12:23:39.718473
3587,18,M,United States,IN,Display,2024-10-14 17:00:57.011892
3588,39,F,United States,TN,Organic,2023-12-15 11:07:38.759349
3589,37,F,United Kingdom,,Search,2024-11-29 13:38:03.671642
3590,36,F,United States,FL,Facebook,2023-10-11 19:55:13.397854
3591,48,M,United States,OH,Email,2024-09-29 14:53:29.813247
3592,18,M,Australia,,Email,2023-01-06 02:28:34.735737
3593,24,F,United States,MO,Search,2024-06-08 18:25:17.769948
3594,22,M,United States,IN,Organic,2024-04-23 20:30:43.601841
3595,34,F,United States,WI,Search,2023-11-11 01:21:15.601478
3596,51,M,United States,IN,Facebook,2024-09-24 15:49:00.483136
3597,51,M,United States,NY,Search,2023-09-14 22:27:20.676518
3598,32,F,United States,IN,Search,2023-09-05 07:17:51.948098
3599,57,M,United States,AZ,Search,2023-12-13 20:31:55.464613
3600,18,F,United States,VA,Search,2024-11-09 19:26:13.851970
3601,45,F,United States,GA,Facebook,2024-08-05 05:00:13.038572
3602,32,F,Canada,,Organic,2024-08-23 11:08:36.673175
3603,24,M,United States,MI,Organic,2023-12-05 04:29:40.828095
3604,26,M,United States,OH,Search,2023-01-02 13:32:10.945413
3605,23,F,United Kingdom,,Search,2024-02-03 04:32:40.808645
3606,43,F,United States,MI,Facebook,2024-10-12 09:01:52.720485
3607,27,F,United Kingdom,,Facebook,2023-12-27 20:53:14.698483
3608,66,F,United States,MA,Facebook,2024-09-16 17:53:51.570326
3609,35,M,United States,TX,Email,2023-09-07 00:30:00.984558
3610,39,M,United States,MA,Email,2023-08-18 23:40:12.941523
3611,49,M,United States,FL,Search,2023-01-04 14:35:38.784545
3612,18,M,France,,Email,2023-05-11 07:26:58.082788
3613,23,F,United States,CA,Organic,2023-03-12 22:28:28.861689
3614,28,M,United States,OH,Organic,2023-03-01 07:41:43.776262
3615,29,M,United States,IL,Search,2023-10-15 12:04:48.318172
3616,37,F,United States,CA,Display,2023-04-19 22:35:26.625217
3617,18,M,United Kingdom,,Search,2023-06-25 02:15:49.854498
3618,35,F,United States,WA,Email,2023-09-20 00:23:56.595547
3619,27,F,United States,AZ,Organic,2024-09-16 12:50:55.974751
3620,36,F,United States,NC,Facebook,2023-03-18 02:04:33.169400
3621,45,F,United States,MA,Display,2023-04-24 06:48:58.500682
3622,31,F,United States,AZ,Facebook,2023-01-05 01:36:42.029743
3623,28,M,Germany,,Search,2023-05-19 22:12:20.094080
3624,49,F,United States,MI,Organic,2023-01-29 04:18:21.479114
3625,18,F,United States,AZ,Organic,2024-06-04 17:55:22.729872
3626,43,F,United States,PA,Search,2024-04-11 08:14:27.457699
3627,18,F,United States,NC,Facebook,2023-03-25 03:42:38.669536
3628,24,F,United States,MO,Display,2023-12-13 21:32:08.203502
3629,34,F,United Kingdom,,Organic,2024-05-15 00:35:31.576741
3630,49,M,United States,WA,Facebook,2023-12-18 07:13:27.072098
3631,49,M,France,,Facebook,2024-08-13 03:27:25.015063
3632,40,F,United States,IL,Search,2023-03-18 19:30:38.777259
3633,31,F,United States,CA,Organic,2023-03-30 06:52:34.028600
3634,23,F,United States,IN,Email,2023-01-10 13:18:08.815393
3635,32,M,United Kingdom,,Search,2023-06-15 13:16:58.475808
3636,45,F,United Kingdom,,Organic,2024-08-03 21:14:26.774618
3637,33,M,United States,WI,Organic,2024-05-31 04:51:00.509676
3638,18,F,United States,TN,Organic,2023-07-22 15:02:21.724635
3639,43,M,United States,NY,Search,2024-06-16 15:07:05.778751
3640,47,M,United States,WI,Email,2023-04-17 17:55:41.443510
3641,38,F,United States,PA,Facebook,2023-06-24 15:02:31.241053
3642,41,M,Canada,,Organic,2023-03-22 12:20:09.054583
3643,31,M,United States,GA,Facebook,2024-04-11 10:21:05.491808
3644,28,M,United States,OH,Email,2023-11-28 17:23:58.245013
3645,34,F,United States,IN,Display,2024-03-03 18:29:14.856597
3646,28,F,United States,MD,Organic,2024-03-16 05:39:10.321570
3647,39,F,United States,GA,Organic,2023-03-26 07:44:52.725382
3648,47,F,United States,TX,Search,2023-07-11 16:52:31.934589
3649,18,F,United States,IL,Search,2023-10-26 09:53:24.051251
3650,69,M,United States,OH,Organic,2023-03-05 15:42:54.831205
3651,31,F,United States,WA,Search,2023-10-13 02:35:34.079312
3652,33,F,United States,GA,Search,2023-06-05 05:49:26.288418
3653,42,M,United States,TN,Facebook,2023-02-12 22:40:31.281005
3654,18,M,United States,TX,Display,2023-08-02 00:04:18.594800
3655,33,M,United States,VA,Search,2023-07-16 09:20:23.295943
3656,18,F,United States,AZ,Search,2023-06-22 21:04:23.154244
3657,34,F,United States,PA,Facebook,2023-01-29 14:56:14.524739
3658,18,F,United States,NJ,Organic,2023-05-29 09:13:22.285874
3659,48,F,United States,NC,Organic,2024-09-27 22:29:49.844877
3660,60,M,United States,AZ,Facebook,2023-05-10 09:18:43.384184
3661,55,M,United States,VA,Search,2023-08-22 23:56:24.260949
3662,40,M,United States,FL,Facebook,2024-04-13 06:19:07.238879
3663,34,F,United Kingdom,,Organic,2024-01-22 05:42:22.350906
3664,40,M,United States,NJ,Organic,2023-09-10 09:33:15.444355
3665,18,M,United States,MD,Email,2024-01-06 04:52:57.607848
3666,54,M,United States,GA,Organic,2024-03-31 04:10:19.803891
3667,37,M,United States,MD,Display,2023-09-26 20:01:45.089204
3668,38,F,United States,IL,Display,2024-03-16 16:35:05.843804
3669,28,F,United States,FL,Search,2023-01-29 17:27:14.775877
3670,51,F,United Kingdom,,Display,2024-07-26 04:28:25.496101
3671,34,F,United States,MA,Organic,2024-10-09 20:24:38.678042
3672,33,M,United States,MO,Organic,2024-03-09 07:22:27.120399
3673,28,M,United States,TN,Display,2024-11-23 18:01:46.318919
3674,28,F,United States,MO,Display,2024-05-19 12:55:37.310610
3675,55,M,United States,IL,Search,2023-05-15 04:40:22.884088
3676,18,F,United States,NC,Organic,2024-09-16 02:39:20.771769
3677,36,F,Australia,,Organic,2024-08-20 09:45:48.037888
3678,19,M,United States,VA,Organic,2024-09-18 10:32:19.929047
3679,24,M,United States,FL,Search,2024-09-29 14:15:58.382005
3680,47,F,United States,TN,Search,2023-10-21 07:16:11.662596
3681,37,F,United States,CA,Search,2023-04-27 20:30:36.539459
3682,23,M,United States,IL,Organic,2023-07-22 18:13:36.429971
3683,37,M,United States,TX,Organic,2024-07-10 01:45:30.193132
3684,31,F,Germany,,Facebook,2023-05-14 03:12:26.648777
3685,36,M,United States,TN,Search,2024-04-24 06:51:50.007660
3686,18,F,United States,NY,Facebook,2023-04-26 20:42:21.948637
3687,54,F,Australia,,Organic,2023-12-23 11:52:35.656825
3688,54,M,United States,WA,Email,2023-10-08 14:15:45.066939
3689,39,F,United States,OH,Email,2023-05-09 20:18:52.264615
3690,63,F,United States,MD,Email,2023-06-02 11:10:11.028550
3691,57,F,Germany,,Email,2023-01-07 04:52:12.922745
3692,48,F,United States,MA,Search,2023-12-19 16:08:18.410715
3693,64,F,France,,Search,2024-01-03 13:13:47.280712
3694,55,M,United States,GA,Search,2023-07-27 10:54:35.779581
3695,46,F,United States,MO,Organic,2023-03-25 08:56:13.373364
3696,19,F,United States,TX,Search,2024-01-09 11:54:19.053953
3697,45,F,United States,TX,Search,2024-03-23 17:32:15.952183
3698,34,M,United States,IL,Organic,2023-07-09 07:18:20.058912
3699,18,F,United States,GA,Organic,2024-11-23 16:12:33.560220
3700,50,M,United States,MO,Search,2023-03-23 07:54:19.009897
3701,40,F,United Kingdom,,Display,2023-09-01 05:21:35.643561
3702,40,M,United States,VA,Facebook,2023-08-16 04:38:22.031168
3703,37,M,Germany,,Search,2024-09-10 18:58:16.732266
3704,56,M,United States,IL,Facebook,2023-10-13 20:09:37.517475
3705,25,M,United States,MI,Email,2023-08-16 05:52:13.296715
3706,28,F,United States,CA,Display,2024-07-30 18:03:14.422499
3707,18,M,United States,NC,Email,2023-05-04 17:09:07.263674
3708,36,M,United States,MO,Search,2024-04-05 02:56:08.057027
3709,32,M,Canada,,Display,2024-10-19 07:29:02.521565
3710,55,M,United States,FL,Facebook,2024-05-20 19:43:00.701805
3711,41,F,Germany,,Organic,2023-09-25 09:16:49.522078
3712,19,M,United Kingdom,,Search,2023-06-30 03:23:55.809886
3713,27,M,United Kingdom,,Search,2024-03-20 00:19:59.134780
3714,47,F,United States,OH,Display,2024-07-25 19:01:48.352787
3715,31,M,United States,NJ,Display,2023-07-08 03:43:51.029941
3716,44,M,United States,WA,Search,2023-04-19 22:46:36.538221
3717,46,M,United States,AZ,Display,2023-09-16 01:09:07.604835
3718,49,F,United States,NY,Facebook,2023-12-14 04:08:51.907621
3719,32,M,United States,PA,Organic,2024-07-24 22:02:46.292440
3720,46,F,United States,OH,Email,2024-02-03 18:15:14.935846
3721,53,M,France,,Organic,2023-05-07 06:49:53.727182
3722,49,M,United States,CA,Organic,2023-08-06 02:41:30.159015
3723,29,F,United States,WA,Organic,2024-04-26 03:45:45.600220
3724,30,F,United States,NY,Search,2023-04-11 11:10:32.330840
3725,33,F,United States,GA,Organic,2023-11-15 12:24:21.182751
3726,37,F,United Kingdom,,Organic,2024-11-10 06:28:32.925895
3727,26,F,United States,IN,Facebook,2023-04-07 02:29:37.538582
3728,37,M,Australia,,Email,2024-07-19 14:16:40.107927
3729,45,F,United States,FL,Search,2023-09-22 12:18:07.847839
3730,46,F,United States,FL,Facebook,2024-08-01 14:14:44.775451
3731,56,F,Australia,,Search,2024-08-04 08:41:16.198499
3732,42,M,United States,IL,Display,2023-06-23 20:09:41.280881
3733,25,M,United States,NC,Search,2023-04-10 20:16:41.437080
3734,26,M,United Kingdom,,Email,2024-02-24 17:54:16.686761
3735,24,M,United States,FL,Email,2024-01-15 15:49:07.784159
3736,48,F,United States,NY,Email,2023-05-22 15:00:12.919317
3737,48,F,United States,MD,Facebook,2024-09-16 16:09:24.843411
3738,40,M,United States,MI,Facebook,2023-08-21 05:30:22.215065
3739,56,M,United States,GA,Display,2023-02-09 02:42:30.637737
3740,36,M,Germany,,Search,2023-07-07 05:16:17.617919
3741,40,M,United States,FL,Organic,2023-01-15 20:17:34.094483
3742,34,M,United States,FL,Search,2024-01-17 05:59:14.235753
3743,26,F,United States,IN,Email,2024-09-12 12:28:31.396254
3744,26,M,United States,IL,Email,2023-01-01 20:20:06.242083
3745,58,M,United States,CA,Organic,2023-06-08 16:08:32.531301
3746,18,M,United States,IL,Search,2023-09-05 07:36:23.471832
3747,18,M,United States,GA,Organic,2024-10-07 04:24:26.696666
3748,28,F,United Kingdom,,Email,2023-09-27 07:41:45.469510
3749,43,F,Germany,,Search,2024-07-29 22:47:08.945458
3750,39,F,United States,TN,Search,2023-04-29 16:35:32.037008
3751,18,M,United States,GA,Organic,2023-03-13 05:10:08.682185
3752,39,M,United States,VA,Search,2023-02-23 09:40:15.661160
3753,60,M,United States,FL,Email,2023-09-10 08:17:27.508400
3754,18,F,United States,TX,Organic,2024-02-28 03:42:25.982262
3755,34,F,United States,AZ,Display,2024-01-07 08:04:29.145979
3756,31,F,United States,PA,Organic,2024-04-20 14:28:46.692226
3757,18,M,United States,MI,Search,2024-03-13 07:56:20.290793
3758,27,F,United States,VA,Search,2024-09-04 18:45:23.133567
3759,51,M,United States,TN,Email,2024-04-08 05:05:34.139543
3760,45,F,United States,NY,Email,2024-07-06 04:46:58.523721
3761,51,F,United States,IL,Facebook,2023-08-13 04:18:03.082510
3762,20,M,United States,MA,Search,2024-05-19 22:34:12.680695
3763,55,F,United States,NY,Search,2023-03-21 05:09:20.795718
3764,22,F,United States,NC,Search,2023-04-12 06:25:09.742485
3765,34,F,United States,IL,Email,2023-05-08 07:27:18.900910
3766,32,M,United States,VA,Email,2023-08-12 12:30:18.369019
3767,52,F,United States,TN,Organic,2024-04-30 09:28:12.078849
3768,47,F,United States,WI,Organic,2024-07-09 10:49:36.191326
3769,48,M,United States,IL,Search,2024-07-15 11:58:03.348898
3770,59,M,United Kingdom,,Display,2024-10-07 02:57:44.556686
3771,43,F,United States,AZ,Organic,2024-01-20 12:53:58.498288
3772,53,M,United States,MO,Search,2023-12-11 19:42:13.039183
3773,45,M,United States,GA,Display,2023-09-27 05:44:16.288061
3774,32,F,United States,AZ,Email,2024-01-04 20:41:30.781161
3775,47,F,Canada,,Search,2024-04-30 10:46:56.663585
3776,46,M,Australia,,Display,2023-06-03 12:48:39.666587
3777,40,M,United States,GA,Organic,2023-09-11 04:43:06.376909
3778,23,M,United States,CA,Organic,2023-09-11 16:17:37.791264
3779,18,F,United States,IL,Facebook,2024-10-06 15:11:20.014085
3780,52,F,United States,VA,Organic,2023-09-10 14:25:24.265132
3781,45,F,Canada,,Email,2024-07-27 07:22:32.165644
3782,25,F,United States,MA,Search,2023-04-11 21:33:21.854474
3783,31,M,United States,AZ,Organic,2023-06-19 17:57:23.264268
3784,34,F,United States,TX,Organic,2024-06-06 21:31:19.414283
3785,52,F,United States,IL,Organic,2023-09-22 05:20:28.169232
3786,18,F,United States,AZ,Display,2023-09-18 04:17:42.307028
3787,32,M,Germany,,Display,2023-03-16 04:57:54.578999
3788,40,M,United States,NY,Email,2023-11-30 18:41:10.936479
3789,47,M,United States,PA,Organic,2023-01-22 03:07:12.972149
3790,39,F,United States,IL,Facebook,2023-02-25 07:05:14.329704
3791,19,F,United States,CA,Display,2024-02-03 10:16:37.192363
3792,39,F,United States,IL,Facebook,2024-06-19 19:01:02.729164
3793,43,M,United States,IL,Facebook,2024-06-07 16:11:58.879147
3794,21,M,Germany,,Organic,2024-10-26 03:15:53.429811
3795,31,M,United States,AZ,Organic,2024-05-20 18:57:52.795574
3796,46,M,United States,CA,Display,2023-07-20 17:43:13.387483
3797,29,M,United States,TX,Organic,2024-09-08 19:26:23.962688
